document_id,title
32777637,When is antipsychotic polypharmacy supported by research evidence? Implications for QI.
32787042,The Liverpool uveal melanoma liver metastases pathway: outcome following liver resection.
32797183,Smooth muscle lineage diversity in the chick embryo. Two types of aortic smooth muscle cell differ in growth and receptor-mediated transcriptional responses to transforming growth factor-beta.
32827351,THE USE OF LEAD CITRATE AT HIGH pH AS AN ELECTRON-OPAQUE STAIN IN ELECTRON MICROSCOPY
32850528,"Amylase, Lipase, and Acute Pancreatitis in People With Type 2 Diabetes Treated With Liraglutide: Results From the LEADER Randomized Trial."
32852283,"Zoledronic acid is unable to induce apoptosis, but slows tumor growth and prolongs survival for non-small-cell lung cancers."
32906513,A central role for central tolerance.
32909242,"Contribution of traditional healers to a rural tuberculosis control programme in Hlabisa, South Africa."
32922179,Alzheimer's disease: the two-hit hypothesis.
32927401,Toll-like receptor 7 mediates pruritus
32927475,Antigen presentation by major histocompatibility complex class I-B molecules.
32955023,Pdgfrβ+ Mural Preadipocytes Contribute to Adipocyte Hyperplasia Induced by High-Fat-Diet Feeding and Prolonged Cold Exposure in Adult Mice.
32969964,Effect of clinical guidelines on medical practice: a systematic review of rigorous evaluations.
32975424,Threonine as a carbon source for Escherichia coli.
32985041,Protein S-nitrosylation: a physiological signal for neuronal nitric oxide
33030946,Hypoxia‐Sensitive COMMD1 Integrates Signaling and Cellular Metabolism in Human Macrophages and Suppresses Osteoclastogenesis
33036897,Production of tyrosol by Candida albicans biofilms and its role in quorum sensing and biofilm development.
33063763,Regulated nucleo/cytoplasmic exchange of HOG1 MAPK requires the importin beta homologs NMD5 and XPO1.
33068577,FBW7 regulates endothelial functions by targeting KLF2 for ubiquitination and degradation
33076846,Role of RhoA-specific guanine exchange factors in regulation of endomitosis in megakaryocytes.
33118292,Optimal therapy for reduction of lipoprotein(a).
33127778,Early gastric cancer and dysplasia.
33135135,The impact of homelessness on children.
33169058,Strategies of microbial cheater control.
33203108,Golden Hours in Severe Paraquat Poisoning-The Role of Early Haemoperfusion Therapy.
33257464,Changes in the prevalence of cerebral palsy for children born very prematurely within a population-based program over 30 years.
33339202,Desferrioxamine treatment of porphyria cutanea tarda in a patient with HIV and chronic renal failure.
33387953,Mutations in G protein beta subunits promote transformation and kinase inhibitor resistance
33390472,Isolation of major pancreatic cell types and long-term culture-initiating cells using novel human surface markers.
33397197,Re-engineered CD40 receptor enables potent pharmacological activation of dendritic-cell cancer vaccines in vivo
33409100,Effect of homocysteine lowering on mortality and vascular disease in advanced chronic kidney disease and end-stage renal disease: a randomized controlled trial.
33417012,Treated individuals who progress to action or maintenance for one behavior are more likely to make similar progress on another behavior: coaction results of a pooled data analysis of three trials.
33458992,Trabecular bone score as an indicator for skeletal deterioration in diabetes.
33499189,Full activation of the T cell receptor requires both clustering and conformational changes at CD3.
33507866,Class III PI3K Vps34 plays an essential role in autophagy and in heart and liver function.
33533307,Sex-based differences in the effect of digoxin for the treatment of heart failure.
33535222,Recipient-type specific CD4+CD25+ regulatory T cells favor immune reconstitution and control graft-versus-host disease while maintaining graft-versus-leukemia.
33535447,Expression of the gene encoding the chemorepellent semaphorin III is induced in the fibroblast component of neural scar tissue formed following injuries of adult but not neonatal CNS.
33554389,The relationship of the level of cyclic amp to differentiation in primary cultures of chick muscle cells.
33569870,Intact endothelial autophagy is required to maintain vascular lipid homeostasis.
33634749,Induction of circadian gene expression in human subcutaneous adipose-derived stem cells.
33638477,"BCL9 promotes tumor progression by conferring enhanced proliferative, metastatic, and angiogenic properties to cancer cells."
33667484,"Programmed cell death pathways in cancer: a review of apoptosis, autophagy and programmed necrosis."
33669399,Loss of gametophytic self-incompatibility with evolution of inbreeding depression.
33677323,The oncogenic microRNA miR-22 targets the TET2 tumor suppressor to promote hematopoietic stem cell self-renewal and transformation.
33684572,Transmission of atherosclerosis susceptibility with gut microbial transplantation.
33720691,"The complete primary structure of the spermadhesin AWN, a zona pellucida-binding protein isolated from boar spermatozoa."
33723822,What influences government adoption of vaccines in developing countries? A policy process analysis.
33733520,Benzodiazepines and injurious falls in community dwelling elders.
33740844,Effect of women's nutrition before and during early pregnancy on maternal and infant outcomes: a systematic review.
33792330,Kinesin-2 controls development and patterning of the vertebrate skeleton by Hedgehog- and Gli3-dependent mechanisms.
33796570,Ablation of NF1 function in neurons induces abnormal development of cerebral cortex and reactive gliosis in the brain.
33835579,Pathology of postprimary tuberculosis in humans and mice: contradiction of long-held beliefs.
33872649,Secondary aerosolization of viable Bacillus anthracis spores in a contaminated US Senate Office.
33884866,Fingolimod provides long-term protection in rodent models of cerebral ischemia.
33904473,Induced regeneration—the progress and promise of direct reprogramming for heart repair
33904789,"""Sandwich""-type immunoassay of carcinoembryonic antigen in patients receiving murine monoclonal antibodies for diagnosis and therapy."
33911859,Mutant dynactin in motor neuron disease
33912020,Thioredoxin mediates oxidation-dependent phosphorylation of CRMP2 and growth cone collapse.
33912748,Pathologic indicators of degradation and inflammation in human osteoarthritic cartilage are abrogated by exposure to n-3 fatty acids.
33918970,Interactive effects of oligofructose and obesity predisposition on gut hormones and microbiota in diet-induced obese rats.
33920995,RKIKK motif in the intracellular domain is critical for spatial and dynamic organization of ICAM-1: functional implication for the leukocyte adhesion and transmigration.
33934971,Immunology of the tick-host interaction and the control of ticks and tick-borne diseases.
33955641,Rapid method for the isolation of lipoproteins from human serum by precipitation with polyanions.
33960383,The role of oral antidiabetic agents: why and when to use an early-phase insulin secretion agent in Type II diabetes mellitus
33986200,Layered hydrogels accelerate iPSC-derived neuronal maturation and reveal migration defects caused by MeCP2 dysfunction.
33986507,Inducible gene expression: diverse regulatory mechanisms
33989422,On the origins of ultra-fine anaphase bridges.
34016944,Resistance to gefitinib in PTEN-null HER-overexpressing tumor cells can be overcome through restoration of PTEN function or pharmacologic modulation of constitutive phosphatidylinositol 3'-kinase/Akt pathway signaling.
34016987,Transcriptome analysis reveals human cytomegalovirus reprograms monocyte differentiation toward an M1 macrophage.
34025053,"Antithymocyte globulin treatment for patients with recent-onset type 1 diabetes: 12-month results of a randomised, placebo-controlled, phase 2 trial."
34034749,The nucleosome family: dynamic and growing.
34054472,Association between serum corin levels and risk of acute myocardial infarction.
34066665,Crosstalk between the estrogen receptor and the HER tyrosine kinase receptor family: molecular mechanism and clinical implications for endocrine therapy resistance.
34071621,Nuclear PTEN functions as an essential regulator of SRF-dependent transcription to control smooth muscle differentiation
34074902,"SEROSURVEY FOR FELINE LEUKEMIA VIRUS AND LENTIVIRUSES IN CAPTIVE SMALL NEOTROPIC FELIDS IN SÃO PAULO STATE, BRAZIL"
34101101,"Comparing the metabolism of quercetin in rats, mice and gerbils"
34103335,Cytokinesis failure generating tetraploids promotes tumorigenesis in p53-null cells
34105878,"Claspin, a Chk1-regulatory protein, monitors DNA replication on chromatin independently of RPA, ATR, and Rad17."
34121231,Cold-related respiratory symptoms in the general population.
34139429,Carvedilol for children and adolescents with heart failure: a randomized controlled trial.
34189936,The circadian clock gene BMAL1 is a novel therapeutic target for malignant pleural mesothelioma.
34198365,Mechanism and Regulation of DNA-Protein Crosslink Repair by the DNA-Dependent Metalloprotease SPRTN
34198460,'Zero is not good for me': implications of infertility in Ghana.
34208005,Ethical dilemmas in a randomized trial of asthma treatment: can Bayesian statistical analysis explain the results?
34227917,Mental health in prison populations. A review--with special emphasis on a study of Danish prisoners on remand.
34228604,Why females live longer than males: control of longevity by sex hormones.
34254203,The pre-B-cell receptor: selector of fitting immunoglobulin heavy chains for the B-cell repertoire
34258065,Helicobacter species methods and protocols. Introduction.
34268160,Effectiveness of statin-eluting stent on early inflammatory response and neointimal thickness in a porcine coronary model.
34287602,Genetic variation in West Nile virus from naturally infected mosquitoes and birds suggests quasispecies structure and strong purifying selection.
34316341,Overlapping patterns of IGF2 and H19 expression during human development: biallelic IGF2 expression correlates with a lack of H19 expression.
34328964,Intimal smooth muscle cell proliferation after balloon catheter injury. The role of basic fibroblast growth factor.
34338075,Prevention of central venous catheter-associated thrombosis: a meta-analysis.
34369306,Long-term efficacy of nicotine replacement therapy for smoking cessation in adolescents: a randomized controlled trial.
34378726,Interferon gamma in autoimmunity: A complicated player on a complex stage.
34386619,"The first gene of the Bacillus subtilis clpC operon, ctsR, encodes a negative regulator of its own operon and other class III heat shock genes."
34436231,Role for c-myc in activation-induced apoptotic cell death in T cell hybridomas.
34439544,Examining BCL-2 family function with large unilamellar vesicles.
34445160,The Hippo pathway effector YAP controls mouse hepatic stellate cell activation.
34469966,Human Monocytes Engage an Alternative Inflammasome Pathway.
34481589,"The use of biosimilars in immune-mediated disease: A joint Italian Society of Rheumatology (SIR), Italian Society of Dermatology (SIDeMaST), and Italian Group of Inflammatory Bowel Disease (IG-IBD) position paper."
34498093,The coordination of cyclic microtubule association/dissociation and tail swing of cytoplasmic dynein.
34498325,A conserved modified wobble nucleoside (mcm5s2U) in lysyl-tRNA is required for viability in yeast.
34537906,The molecular requirements for cytokinesis.
34544514,Ibuprofen for the treatment of patent ductus arteriosus in preterm or low birth weight (or both) infants.
34559336,A gradient of template dependence defines distinct biological roles for family X polymerases in nonhomologous end joining.
34582256,Involvement of sympathetic nervous system and brown fat in endotoxin-induced fever in rats.
34603465,"Metabolic, Epigenetic, and Transgenerational Effects of Gut Bacterial Choline Consumption."
34604584,Genome-wide analysis reveals SR protein cooperation and competition in regulated splicing.
34615397,Human tuberculous granulomas induce peripheral lymphoid follicle-like structures to orchestrate local host defence in the lung.
34630025,Eosinophil pathogenicity mechanisms and therapeutics in neuromyelitis optica.
34733465,Association of cystic fibrosis with abnormalities in fatty acid metabolism.
34735369,Actin dynamics and cell-cell adhesion in epithelia.
34747208,Lamin A-dependent nuclear defects in human aging.
34753204,"Zmpste24 deficiency in mice causes spontaneous bone fractures, muscle weakness, and a prelamin A processing defect."
34760396,Human and other faeces as breeding media of the trachoma vector Musca sorbens.
34818263,Current Health and Environmental Status of the Maasai People in Sub-Saharan Africa
34846352,Identification and characterization of a widely expressed form of adenylyl cyclase.
34854444,Expression of Golli mRNA during development in primary immune lymphoid organs of the rat
34873974,Diagnostic accuracy of single baseline measurement of Elecsys Troponin T high-sensitive assay for diagnosis of acute myocardial infarction in emergency department: systematic review and meta-analysis
34876410,Pericyte differentiation.
34905328,Membrane association of the CD3ε signaling domain is required for optimal T cell development and function.
34935825,A new era in ovulation induction.
34982259,Of lineage and legacy: the development of mammalian hematopoietic stem cells
35004872,Long crocidolite asbestos fibers cause polyploidy by sterically blocking cytokinesis.
35008773,Neural induction and early patterning in vertebrates.
35022568,"What's in the 'treatment gap'? Ethnographic perspectives on addiction and global mental health from China, Russia, and the United States."
35062452,Generation of mice deficient in both KLF3/BKLF and KLF8 reveals a genetic interaction and a role for these factors in embryonic globin gene silencing.
35079452,Mycobacterium tuberculosis phagosome maturation arrest: selective targeting of PI3P-dependent membrane trafficking.
35085326,"SvpA, a novel surface virulence-associated protein required for intracellular survival of Listeria monocytogenes."
35087728,Measuring adherence to highly active antiretroviral therapy: implications for research and practice.
35100235,Survival rates of tropical and temperate passerines: a Trinidadian perspective.
35149431,P0 glycoprotein peptides 56–71 and 180–199 dose-dependently induce acute and chronic experimental autoimmune neuritis in Lewis rats associated with epitope spreading
35186640,Interaction between broad-spectrum antibiotics and the combined oral contraceptive pill. A literature review.
35231675,CLIP-170 interacts with dynactin complex and the APC-binding protein EB1 by different mechanisms.
35256900,Subcapsular encounter and complement-dependent transport of immune complexes by lymph node B cells
35271381,Exercise training-induced adaptations in the coronary circulation.
35301079,Hepatic intra-arterial versus intravenous fotemustine in patients with liver metastases from uveal melanoma (EORTC 18021): a multicentric randomized trial.
35314705,"Comparison of survival between cerebellar and supratentorial glioblastoma patients: surveillance, epidemiology, and end results (SEER) analysis."
35321950,Staphylococcus aureus and Candida albicans infection (animal experiments).
35329820,Three common functional polymorphisms in microRNA encoding genes in the susceptibility to hepatocellular carcinoma: a systematic review and meta-analysis.
35345807,Isonicotinamide enhances Sir2 protein-mediated silencing and longevity in yeast by raising intracellular NAD+ concentration.
35395662,Similar activation of signal transduction pathways by the herpesvirus-encoded chemokine receptors US28 and ORF74.
35443524,The therapeutic promise of the cancer stem cell concept.
35448676,3'-End processing of pre-mRNA in eukaryotes.
35467590,"Structure and developmental regulation of Golli-mbp, a 105-kilobase gene that encompasses the myelin basic protein gene and is expressed in cells in the oligodendrocyte lineage in the brain."
35495268,Cardiovascular effects of intensive lifestyle intervention in type 2 diabetes.
35520219,Early loss of interneurons and delayed subunit-specific changes in GABA(A)-receptor expression in a mouse model of mesial temporal lobe epilepsy.
35521287,Cardiorespiratory adaptation during sleep in infants and children.
35531883,A Common Signal Patch Drives AP-1 Protein-dependent Golgi Export of Inwardly Rectifying Potassium Channels.
35534019,Statins in the treatment of polycythaemia vera and allied disorders: an antithrombotic and cytoreductive potential?
35543846,Metabolic analysis of senescent human fibroblasts reveals a role for AMP in cellular senescence.
35612665,Identification of an H2-M3-restricted Listeria epitope: implications for antigen presentation by M3.
35621259,High-resolution peripheral quantitative computed tomographic imaging of cortical and trabecular bone microarchitecture in patients with type 2 diabetes mellitus.
35651106,Critical role of CD28 in protective immunity against Salmonella typhimurium.
35660758,D3 phosphoinositides and outside-in integrin signaling by glycoprotein IIb-IIIa mediate platelet actin assembly and filopodial extension induced by phorbol 12-myristate 13-acetate.
35684881,`Gain of function' phenotype of tumor-derived mutant p53 requires the oligomerization/nonsequence-specific nucleic acid-binding domain
35711485,Banana contains a diverse array of endogenous badnaviruses.
35714909,Pregnancy in women with type 1 diabetes: have the goals of St. Vincent declaration been met concerning foetal and neonatal complications?
35724562,BP control and left ventricular hypertrophy regression in children with CKD.
35747505,Nicotinic Acid Adenine Dinucleotide 2'-Phosphate (NAADP) Binding Proteins in T-Lymphocytes.
35760786,Loss of subcellular lipid transport due to ARV1 deficiency disrupts organelle homeostasis and activates the unfolded protein response.
35764259,"IL-28, IL-29 and their class II cytokine receptor IL-28R"
35766603,High-dose recombinant tumor necrosis factor alpha in combination with interferon gamma and melphalan in isolation perfusion of the limbs for melanoma and sarcoma.
35768199,"Methanosphaera stadtmaniae gen. nov., sp. nov.: a species that forms methane by reducing methanol with hydrogen"
35777860,Generation of induced pluripotent stem cells from Asian patients with chronic neurodegenerative diseases.
35811036,"Embryonic-like stem cell derived from adult bone marrow: immature morphology, cell surface markers, ultramicrostructure and differentiation into multinucleated fibers in vitro."
35828148,Kinetic evidence for rapid oxidation of (-)-epicatechin by human myeloperoxidase.
35861290,Using the yeast gene deletion collection to customize gene expression.
35884026,Tyrosine phosphorylation and regulation of the AMPA receptor by SRC family tyrosine kinases.
35962023,tBid induces alterations of mitochondrial fatty acid oxidation flux by malonyl-CoA-independent inhibition of carnitine palmitoyltransferase-1
35987381,CD8+ T cells are activated in an antigen-independent manner in HIV-infected individuals.
35993767,Cancer-associated fibroblasts promote hepatocellular carcinoma metastasis through chemokine-activated hedgehog and TGF-β pathways.
36003142,Mortality risk in patients with dementia treated with antipsychotics versus other psychiatric medications.
36025357,"Glutathione: overview of its protective roles, measurement, and biosynthesis."
36033696,A wellness class for inpatients with psychotic disorders.
36066871,Heterochromatin integrity affects chromosome reorganization after centromere dysfunction.
36082224,Expansion and deletion of CTG repeats from human disease genes are determined by the direction of replication in E. coli
36089763,Neutrophil extracellular traps capture and kill Candida albicans yeast and hyphal forms.
36111909,Katanin p60-like1 promotes microtubule growth and terminal dendrite stability in the larval class IV sensory neurons of Drosophila.
36124058,Update on technical issues concerning complementary feeding of young children in developing countries and implications for intervention programs.
36178047,Decrease of learning capacity in offspring with increasing paternal age in the rat.
36180468,Processing of the beta-amyloid precursor. Multiple proteases generate and degrade potentially amyloidogenic fragments.
36202354,Pharmaceutical Public-Private Partnerships in the United States and Europe: Moving from the Bench to the Bedside
36211049,Chronic stress and psychological well-being: evidence from Thailand on household crowding.
36212758,Age- and sex-specific genomic profiles in non-small cell lung cancer.
36216395,Amelioration of colitis by genetically engineered murine regulatory T cells redirected by antigen-specific chimeric receptor.
36233757,Purification and activation properties of UreD-UreF-urease apoprotein complexes.
36242796,"Coordinate regulation of the IL-4, IL-13, and IL-5 cytokine cluster in Th2 clones revealed by allelic expression patterns."
36271512,T-cell activation.
36288526,Effect of hydroxyethyl starch on bleeding after cardiopulmonary bypass: a meta-analysis of randomized trials.
36310858,"Downstream of Mutant KRAS, the Transcription Regulator YAP Is Essential for Neoplastic Progression to Pancreatic Ductal Adenocarcinoma"
36345185,"Rho, Rac and Cdc42 regulate actin organization and cell adhesion in macrophages."
36345578,Visualizing the function and fate of neutrophils in sterile injury and repair
36355784,The effect of mass screening on incidence and mortality of squamous and adenocarcinoma of cervix uteri.
36357627,Role of 5-HT in the regulation of the brain-pituitary-adrenal axis: effects of 5-HT on adrenocortical cells.
36386637,Effect of interleukin-1 and tumor necrosis factor/cachectin on glucose turnover in the rat.
36398420,"Human and murine very small embryonic-like cells represent multipotent tissue progenitors, in vitro and in vivo."
36399107,High frequency of p16 (CDKN2/MTS-1/INK4A) inactivation in head and neck squamous cell carcinoma.
36399109,Genome-wide RNAi screen of Ca(2+) influx identifies genes that regulate Ca(2+) release-activated Ca(2+) channel activity.
36432234,Wedelolactone induces growth of breast cancer cells by stimulation of estrogen receptor signalling.
36444198,Subpopulations of mouse blood monocytes differ in maturation stage and inflammatory response.
36450001,Proteogenomics to discover the full coding content of genomes: a computational perspective.
36464673,The in vitro phosphorylation of p53 by calcium-dependent protein kinase C--characterization of a protein-kinase-C-binding site on p53.
36480032,Role of ocular pigment epithelial cells in immune privilege
36497180,Drug-resistant Salmonella in the United States: an epidemiologic perspective.
36540079,"Glutamine-specific N-terminal amidase, a component of the N-end rule pathway."
36547290,Brahma-related gene 1-dependent STAT3 recruitment at IL-6-inducible genes.
36558211,"High and low fat consumers, their macronutrient intake and body mass index: further analysis of the National Diet and Nutrition Survey of British Adults."
36606083,"Quantitative, genome-wide analysis of eukaryotic replication initiation and termination."
36618603,The murine H19 gene is activated during embryonic stem cell differentiation in vitro and at the time of implantation in the developing embryo.
36623997,Localization of Sir2p: the nucleolus as a compartment for silent information regulators.
36637129,Optogenetics reveal delayed afferent synaptogenesis on grafted human-induced pluripotent stem cell-derived neural progenitors.
36642096,Anti-CD3 monoclonal antibody in new-onset type 1 diabetes mellitus.
36651210,Establishment and in vitro differentiation of a new embryonic stem cell line from human blastocyst.
36653415,Lactate Metabolism in Human Lung Tumors
36654066,Increased lipid peroxidation as a mechanism of methionine-induced atherosclerosis in rabbits.
36708463,Sex differences in sex chromosome gene expression in mouse brain.
36713289,"Genome architecture, rearrangements and genomic disorders."
36721932,painDETECT: a new screening questionnaire to identify neuropathic components in patients with back pain.
36749390,Scoring of dual fluorescein and ICG inflammatory angiographic signs for the grading of posterior segment inflammation (dual fluorescein and ICG angiographic scoring system for uveitis)
36799998,Improving outcomes of acute kidney injury: report of an initiative
36816310,A Screen for Endocytic Motifs
36830715,Microtubule stabilization reduces scarring and causes axon regeneration after spinal cord injury.
36831892,Histone tails: Directing the chromatin response to DNA damage.
36838958,Sestrin2 inhibits uncoupling protein 1 expression through suppressing reactive oxygen species.
36855703,The non-catalytic function of XPG protein during dual incision in human nucleotide excision repair.
36860856,A 40-Hz auditory potential recorded from the human scalp.
36889513,Bile acids: natural ligands for an orphan nuclear receptor.
36904081,The yeast ribosomal protein L32 and its gene.
36921186,Derivation conditions impact X-inactivation status in female human induced pluripotent stem cells.
36950726,Loss of 5-hydroxymethylcytosine and ten-eleven translocation 2 protein expression in malignant melanoma.
36960449,Estimation of the dietary requirement for vitamin D in healthy adults.
36962270,Rapid purification of homodimer and heterodimer HIV-1 reverse transcriptase by metal chelate affinity chromatography.
36991551,Polyphenols of Cocoa: Inhibition of Mammalian 15-Lipoxygenase
37029185,Quality of life in patients with advanced heart failure.
37037012,Regional vascular resistance during exercise: role of cardiac afferents and exercise training.
37065914,Serum Soluble Corin is Decreased in Stroke.
37118634,"Topical application of chlorhexidine to neonatal umbilical cords for prevention of omphalitis and neonatal mortality in a rural district of Pakistan: a community-based, cluster-randomised trial."
37138639,"The IKK complex, a central regulator of NF-kappaB activation."
37156349,Cognitive predictors of young children's readiness for powered mobility.
37164306,Knockdown of the co-chaperone Hop promotes extranuclear accumulation of Stat3 in mouse embryonic stem cells.
37182501,B-cell self-tolerance in humans.
37204802,JMJD6 Promotes Colon Carcinogenesis through Negative Regulation of p53 by Hydroxylation
37205685,Spread of chloroquine resistance in Plasmodium falciparum.
37205759,Obesity occurring in apolipoprotein E-knockout mice has mild effects on fertility.
37207226,Lipid metabolism and toxicity in the heart.
37248570,Malaria eradication back on the table.
37248765,CI-994 (N-acetyl-dinaline) in combination with conventional anti-cancer agents is effective against acute myeloid leukemia in vitro and in vivo.
37249641,CTCF and Cohesin in Genome Folding and Transcriptional Gene Regulation.
37256966,Melatonin synthesized by T lymphocytes as a ligand of the retinoic acid-related orphan receptor.
37269418,Age- and infection intensity-dependent cytokine and antibody production in human trichuriasis: the importance of IgE.
37296667,The cryoprotective effect of trehalose supplementation on boar spermatozoa quality.
37297740,Roads to polyploidy: the megakaryocyte example.
37311371,"Central memory and effector memory T cell subsets: function, generation, and maintenance."
37328025,The Werner and Bloom syndrome proteins help resolve replication blockage by converting (regressed) holliday junctions to functional replication forks.
37336085,Do Montelukast Sodium and N-Acetylcysteine Have a Nephroprotective Effect on Unilateral Ureteral Obstruction? A Placebo Controlled Trial in a Rat Model.
37362689,Oxidative phosphorylation: synthesis of mitochondrially encoded proteins and assembly of individual structural subunits into functional holoenzyme complexes.
37405449,Familial gastroesophageal reflux and development of Barrett's esophagus.
37424881,The effect of folate fortification on folic acid-based homocysteine-lowering intervention and stroke risk: a meta-analysis.
37437064,On the origin and impact of mesenchymal stem cell heterogeneity: new insights and emerging tools for single cell analysis.
37438296,Altered microRNA expression in bovine skeletal muscle with age.
37444589,Apoptosis occurs predominantly in bystander cells and not in productively infected cells of HIV- and SIV-infected lymph nodes
37450671,Neuronal origin of a cerebral amyloid: neurofibrillary tangles of Alzheimer's disease contain the same protein as the amyloid of plaque cores and blood vessels.
37480103,Pregnancy characteristics and maternal risk of breast cancer.
37488367,Attention-deficit hyperactivity disorder: a category or a continuum? Genetic analysis of a large-scale twin study.
37549932,Antiapoptotic BCL-2 is required for maintenance of a model leukemia.
37562370,Cellular and histopathological changes in the infrapatellar fat pad in the monoiodoacetate model of osteoarthritis pain.
37578311,"Angiogenesis therapy: amidst the hype, the neglected potential for serious side effects."
37583120,Body mass index and magnetic resonance markers of brain integrity in adults.
37592824,"Characteristics of medial temporal lobe epilepsy: II. Interictal and ictal scalp electroencephalography, neuropsychological testing, neuroimaging, surgical results, and pathology."
37608303,OPA1-dependent cristae modulation is essential for cellular adaptation to metabolic demand.
37619697,Phenylpropanolamine and the risk of hemorrhagic stroke.
37628989,The safety of intravenous fluorescein for confocal laser endomicroscopy in the gastrointestinal tract.
37641175,Metabolic DNA as the origin of spontaneously released DNA?
37643601,The flavivirus precursor membrane-envelope protein complex: structure and maturation.
37673301,Peptide and non-peptide G-protein coupled receptors (GPCRs) in skeletal muscle.
37677954,"Characterization of complete genome and small RNA profile of pagoda yellow mosaic associated virus, a novel badnavirus in China."
37686718,Experimental approaches for the treatment of malignant gliomas.
37699461,Reversal of hyperglycemia in mice by using human expandable insulin-producing cells differentiated from fetal liver progenitor cells.
37722384,A review of the methods for human iPSC derivation.
37727521,EB virus-encoded RNAs are recognized by RIG-I and activate signaling to induce type I IFN.
37731372,"Pregnancy in dialysis patients: a review of outcomes, complications, and management."
37762357,Potent immunosuppressive activities of cytomegalovirus-encoded interleukin-10.
37768883,"Evidence for the presence of urease apoprotein complexes containing UreD, UreF, and UreG in cells that are competent for in vivo enzyme activation."
37822406,Human somatic cell nuclear transfer using adult cells.
37895688,"""Natural"" killer cells in the mouse. I. Cytotoxic cells with specificity for mouse Moloney leukemia cells. Specificity and distribution according to genotype."
37912677,Dose-response study on thyrotoxic patients undergoing positron emission tomography and radioiodine therapy
37916361,Increased serum soluble corin in mid pregnancy is associated with hypertensive disorders of pregnancy.
37949139,The in vitro effect of dandelions antioxidants on microsomal lipid peroxidation.
37964706,Local Ca2+ influx through Ca2+ release-activated Ca2+ (CRAC) channels stimulates production of an intracellular messenger and an intercellular pro-inflammatory signal.
37969403,Cytokine production patterns and lymphoproliferative responses in volunteers orally immunized with attenuated vaccine strains of Salmonella typhi.
38009906,Molecular interplay of the noncoding RNA ANRIL and methylated histone H3 lysine 27 by polycomb CBX7 in transcriptional silencing of INK4a.
38023457,Tumor necrosis factor alpha mediates apoptosis of brown adipocytes and defective brown adipocyte function in obesity.
38025907,Engineered FGF19 eliminates bile acid toxicity and lipotoxicity leading to resolution of steatohepatitis and fibrosis in mice
38028419,Leptin deficiency contributes to the pathogenesis of alcoholic fatty liver disease in mice.
38037690,Three-dimensional chemical imaging of skin using stimulated Raman scattering microscopy
38040186,Familial amyloidosis: a study of 52 North American-born patients examined during a 30-year period.
38043606,Mycobacterium tuberculosis and the environment within the phagosome.
38076716,High density DNA methylation array with single CpG site resolution.
38127792,"Acentrosomal Microtubule Assembly in Mitosis: The Where, When, and How."
38131471,Molecular mechanisms of mammalian DNA repair and the DNA damage checkpoints.
38143689,Characterization of serotonin 5-HT2C receptor signaling to extracellular signal-regulated kinases 1 and 2.
38180456,Short-term medical service trips: a systematic review of the evidence.
38211681,Comparison of Beck Depression Inventories -IA and -II in psychiatric outpatients.
38243984,Tumor engraftment in nude mice and enrichment in stroma- related gene pathways predict poor survival and resistance to gemcitabine in patients with pancreatic cancer.
38252314,The MCM8-MCM9 complex promotes RAD51 recruitment at DNA damage sites to facilitate homologous recombination.
38296571,The 5TMM series: a useful in vivo mouse model of human multiple myeloma.
38300781,Ionic protein-lipid interaction at the plasma membrane: what can the charge do?
38355793,A20 is overexpressed in glioma cells and may serve as a potential therapeutic target.
38369817,Prevalence and size of directly detected patent foramen ovale in migraine with aura.
38376189,"A Live Attenuated Chimeric West Nile Virus Vaccine, rWN/DEN4&Dgr;30, Is Well Tolerated and Immunogenic in Flavivirus-Naive Older Adult Volunteers"
38380061,Localization and requirement for Myosin II at the dorsal-ventral compartment boundary of the Drosophila wing.
38401028,The cause of hepatic accumulation of fructose 1-phosphate on fructose loading.
38410121,"Reported side effects to chloroquine, chloroquine plus proguanil, and mefloquine as chemoprophylaxis against malaria in Danish travelers."
38477436,Ubiquitinylation of the cytosolic domain of a type I membrane protein is not required to initiate its dislocation from the endoplasmic reticulum.
38485364,"The adaptor protein Tks5/Fish is required for podosome formation and function, and for the protease-driven invasion of cancer cells."
38493521,Corticosteroid injections for shoulder pain.
38502066,IL-2 receptor signaling is essential for the development of Klrg1+ terminally differentiated T regulatory cells.
38528892,The aurora B kinase promotes inner and outer kinetochore interactions in budding yeast.
38533515,AMP-activated/SNF1 protein kinases: conserved guardians of cellular energy
38551172,"Mammographic density, plasma vitamin D levels and risk of breast cancer in postmenopausal women."
38587347,Finding the right niche: B-cell migration in the early phases of T-dependent antibody responses.
38623601,Arginine Starvation Impairs Mitochondrial Respiratory Function in ASS1-Deficient Breast Cancer Cells
38630735,A prospective natural-history study of coronary atherosclerosis.
38664102,What do medical schools teach about women's health and gender differences?
38675228,A molecular framework for plant regeneration.
38712515,Cocoa flavonols and procyanidins promote transforming growth factor-beta1 homeostasis in peripheral blood mononuclear cells.
38727075,BMP receptor IA is required in mammalian neural crest cells for development of the cardiac outflow tract and ventricular myocardium.
38735355,Early intermittent noninvasive ventilation for acute chest syndrome in adults with sickle cell disease: a pilot study
38745690,Serum Exosome MicroRNA as a Minimally-Invasive Early Biomarker of AML
38747567,Human cytomegalovirus encodes an MHC class I-like molecule (UL142) that functions to inhibit NK cell lysis.
